tradeId,asset,timestamp,datetime,hourOfDay,dayOfWeek,minuteOfHour,isMarketOpen,direction,directionEncoded,entryPrice,openPrice,highPrice,lowPrice,closePrice,rsi1m,rsi1mPrev,bbUpper,bbMiddle,bbLower,rsi5m,rsi5mPrev,adx15m,sma15m,sma15mPrev,bbWidth,bbWidthPct,pricePositionInBB,distToUpperBB,distToLowerBB,rsiDelta1m,rsiDelta5m,rsiDivergence,smaSlope15m,distToSma15m,atr1m,candleBodyPct,upperWickPct,lowerWickPct,regime,regimeEncoded,strategyType,strategyEncoded,confidence,priceChange1,priceChange5,priceChange15,target,exitReason,pnl,barsHeld
R_100_1764468600039_485,R_100,1761150180,2025-10-22T16:23:00.000Z,16,3,23,1,PUT,0,880.460000,879.350000,880.460000,878.600000,880.460000,71.930000,68.530000,879.612016,874.838500,870.064984,56.600000,46.290000,47.427417,889.736000,891.162500,0.010913,1.091291,1.177644,-0.096312,1.180635,3.400000,10.310000,15.330000,-0.160072,-1.042556,1.661751,0.596774,0,0.403226,BEARISH_TREND,0,MOMENTUM,1,85,0.167237,0.456381,0.934301,0,SL,-20.000000,15
R_100_1764468600039_486,R_100,1761151380,2025-10-22T16:43:00.000Z,16,3,43,1,PUT,0,887.530000,885.570000,887.530000,885.510000,887.530000,76.460000,71.150000,886.611945,883.094000,879.576055,63.200000,60.570000,42.920445,888.370500,889.736000,0.007967,0.796732,1.260963,-0.103439,0.896189,5.310000,2.630000,13.260000,-0.153472,-0.094611,1.537494,0.970297,0,0.029703,BEARISH_TREND,0,MOMENTUM,1,85,0.243966,0.357317,0.794976,0,TIMEOUT,20.957038,30
R_100_1764468600039_487,R_100,1761154680,2025-10-22T17:38:00.000Z,17,3,38,1,PUT,0,895,894.020000,895,893.970000,895,71.350000,69.230000,895.158530,889.647000,884.135470,66.550000,62.970000,31.776132,884.309000,884.711500,0.012390,1.239038,0.971237,0.017713,1.213914,2.120000,3.580000,4.800000,-0.045495,1.208967,1.595085,0.951456,0,0.048544,BEARISH_TREND,0,MOMENTUM,1,85,0.109617,0.339698,0.977052,0,TIMEOUT,0.402235,30
R_100_1764468600039_488,R_100,1761160620,2025-10-22T19:17:00.000Z,19,3,17,1,CALL,1,890.690000,892.950000,893.070000,890.620000,890.690000,27.800000,32.970000,902.114233,897.401500,892.688767,41.380000,52.590000,29.354491,885.815000,885.109500,0.010503,1.050306,-1.424121,1.282627,-0.224407,-5.170000,-11.210000,-13.580000,0.079708,0.550341,1.705234,0.922449,0.048980,0.028571,BULLISH_TREND,2,MOMENTUM,1,85,-0.270963,-0.766514,-0.755457,0,SL,-20.000000,5
R_100_1764468600039_489,R_100,1761162720,2025-10-22T19:52:00.000Z,19,3,52,1,CALL,1,882.600000,884.970000,884.970000,881.940000,882.600000,24.860000,30.480000,895.708551,889.695500,883.682449,36.280000,41.070000,26.494703,886.746000,886.416000,0.013517,1.351710,-1.180017,1.485220,-0.122643,-5.620000,-4.790000,-11.420000,0.037229,-0.467552,1.768000,0.782178,0,0.217822,BULLISH_TREND,2,MOMENTUM,1,85,-0.303855,-0.553233,-0.977213,1,TP,32.000000,27
R_100_1764468600039_490,R_100,1761171840,2025-10-22T22:24:00.000Z,22,3,24,0,PUT,0,885.660000,884.600000,885.750000,884.220000,885.660000,72.790000,69.370000,886.539113,880.438000,874.336887,55.180000,48.470000,25.574920,888.912000,889.157000,0.013859,1.385927,0.855909,0.099261,1.278494,3.420000,6.710000,17.610000,-0.027554,-0.365840,1.554617,0.692810,0.058824,0.248366,BEARISH_TREND,0,MOMENTUM,1,85,0.140205,0.408136,0.796668,0,SL,-20.000000,16
R_100_1764468600039_491,R_100,1761190140,2025-10-23T03:29:00.000Z,3,4,29,1,CALL,1,923.420000,924.290000,924.820000,923.410000,923.420000,29.480000,31.240000,933.597240,928.657500,923.717760,45.980000,52.290000,37.000650,917.847000,915.936000,0.010638,1.063845,-1.060278,1.102125,-0.032245,-1.760000,-6.310000,-16.500000,0.208639,0.607182,1.631031,0.617021,0.375887,0.007092,BULLISH_TREND,2,MOMENTUM,1,85,-0.083316,-0.399085,-0.822701,0,SL,-20.000000,2
R_100_1764468600039_492,R_100,1761190560,2025-10-23T03:36:00.000Z,3,4,36,1,CALL,1,917.620000,916.540000,917.770000,916.540000,917.620000,26.250000,21.760000,933.608599,924.285000,914.961401,36.100000,39,33.832854,919.109000,917.847000,0.020175,2.017473,-0.714853,1.742399,0.289728,4.490000,-2.900000,-9.850000,0.137496,-0.162005,1.709128,0.878049,0.121951,0,BULLISH_TREND,2,MOMENTUM,1,85,0.097084,-0.097984,-1.052427,0,SL,-20.000000,11
R_100_1764468600039_493,R_100,1761197520,2025-10-23T05:32:00.000Z,5,4,32,1,PUT,0,910.770000,912.170000,912.170000,910.770000,910.770000,67.470000,73.070000,912.291866,905.564000,898.836134,51.590000,52.250000,32.615678,916.626500,916.788000,0.014859,1.485895,0.773797,0.167097,1.310305,-5.600000,-0.660000,15.880000,-0.017616,-0.638919,1.757847,1,0,0,RANGE,1,MEAN_REVERSION,0,80,-0.132678,0.328270,0.656477,0,TIMEOUT,5.402022,30
R_100_1764468600039_494,R_100,1761203280,2025-10-23T07:08:00.000Z,7,4,8,1,PUT,0,908.460000,906.210000,908.460000,906.210000,908.460000,72.800000,67.620000,907.413793,900.932500,894.451207,54.820000,48.830000,28.961047,911.470000,912.245000,0.014388,1.438797,1.161420,-0.115163,1.542037,5.180000,5.990000,17.980000,-0.084955,-0.330236,1.672322,1,0,0,BEARISH_TREND,0,MOMENTUM,1,85,0.269310,0.659272,1.050032,0,SL,-20.000000,10
R_100_1764468600039_495,R_100,1761204180,2025-10-23T07:23:00.000Z,7,4,23,1,PUT,0,916.450000,914.900000,916.980000,914.900000,916.450000,78.520000,75.890000,917.163342,910.221000,903.278658,64.900000,61.320000,27.077835,910.536000,911.470000,0.015254,1.525419,0.897248,0.077838,1.437213,2.630000,3.580000,13.620000,-0.102472,0.649508,1.716905,0.745192,0.254808,0,BEARISH_TREND,0,MOMENTUM,1,85,0.167228,0.147525,0.879510,1,TP,32.000000,7
R_100_1764468600039_496,R_100,1761211260,2025-10-23T09:21:00.000Z,9,4,21,1,PUT,0,917.320000,918.950000,918.950000,916.980000,917.320000,63.310000,73.340000,919.348035,915.795000,912.241965,64.910000,67.930000,17.507858,906.989000,906.199000,0.007759,0.775946,0.429210,0.221083,0.553573,-10.030000,-3.020000,-1.600000,0.087177,1.139044,1.745533,0.827411,0,0.172589,RANGE,1,MEAN_REVERSION,0,80,-0.182807,0.152852,0.266702,1,TP,32.000000,13
R_100_1764468600039_497,R_100,1761222720,2025-10-23T12:32:00.000Z,12,4,32,1,PUT,0,914.500000,916.560000,916.660000,914.120000,914.500000,59.310000,72.590000,916.967980,912.172000,907.376020,52.160000,57.340000,12.148058,911.197500,911.040500,0.010516,1.051552,0.485407,0.269872,0.779003,-13.280000,-5.180000,7.150000,0.017233,0.362435,1.735697,0.811024,0.039370,0.149606,RANGE,1,MEAN_REVERSION,0,80,-0.266102,0.128103,0.565233,0,SL,-20.000000,29
R_100_1764468600039_498,R_100,1761225780,2025-10-23T13:23:00.000Z,13,4,23,1,PUT,0,926.500000,928.270000,928.270000,926.120000,926.500000,65.370000,74.340000,928.654592,922.502500,916.350408,67.360000,66.560000,16.494885,913.445500,912.344500,0.013338,1.333783,0.649779,0.232552,1.095477,-8.970000,0.800000,-1.990000,0.120678,1.429149,1.785390,0.823256,0,0.176744,RANGE,1,MEAN_REVERSION,0,80,-0.206803,0.110213,0.966621,0,SL,-20.000000,10
R_100_1764468600039_499,R_100,1761227580,2025-10-23T13:53:00.000Z,13,4,53,1,CALL,1,919.100000,917.380000,919.230000,917.380000,919.100000,34.130000,25.940000,933.822796,925.485500,917.148204,49.380000,53.670000,18.701060,915.092000,914.599500,0.018017,1.801713,-0.765896,1.601871,0.212359,8.190000,-4.290000,-15.250000,0.053849,0.437989,1.926746,0.929730,0.070270,0,RANGE,1,MEAN_REVERSION,0,80,0.203875,-0.404191,-1.119945,0,SL,-20.000000,16
R_100_1764468600039_500,R_100,1761248340,2025-10-23T19:39:00.000Z,19,4,39,1,PUT,0,878.580000,877.450000,878.580000,876.930000,878.580000,71.590000,69.520000,878.937440,870.968500,862.999560,54.040000,48.360000,46.125811,887.240000,888.657500,0.018299,1.829903,0.955146,0.040684,1.773366,2.070000,5.680000,17.550000,-0.159510,-0.976061,1.777760,0.684848,0,0.315152,BEARISH_TREND,0,MOMENTUM,1,85,0.123077,0.471148,1.241055,0,SL,-20.000000,5
R_100_1764468600039_501,R_100,1761248940,2025-10-23T19:49:00.000Z,19,4,49,1,PUT,0,885.330000,882.680000,885.330000,882.680000,885.330000,75.130000,70.370000,887.405722,878.082500,868.759278,61.610000,60.070000,41.802738,885.918500,887.240000,0.021235,2.123541,0.777360,0.234457,1.871700,4.760000,1.540000,13.520000,-0.148945,-0.066428,1.751190,1,0,0,BEARISH_TREND,0,MOMENTUM,1,85,0.305904,0.168583,1.243053,0,TIMEOUT,20.557306,30
R_100_1764468600039_502,R_100,1761255420,2025-10-23T21:37:00.000Z,21,4,37,1,PUT,0,886.340000,885.110000,886.340000,884.660000,886.340000,70.730000,68.170000,885.814429,879.884500,873.954571,65.240000,57.190000,28.545333,878.904000,879.083000,0.013479,1.347888,1.088630,-0.059297,1.397368,2.560000,8.050000,5.490000,-0.020362,0.846054,1.898702,0.732143,0,0.267857,BEARISH_TREND,0,MOMENTUM,1,85,0.145754,0.673550,0.691849,0,SL,-20.000000,30
R_100_1764468600039_503,R_100,1761261300,2025-10-23T23:15:00.000Z,23,4,15,0,CALL,1,888.020000,889.010000,889.180000,886.840000,888.020000,29.510000,31.920000,899.076459,893.667500,888.258541,48.860000,46.650000,27.678729,883.503500,882.422500,0.012105,1.210508,-1.044101,1.245069,-0.026862,-2.410000,2.210000,-19.350000,0.122504,0.511203,1.762625,0.423077,0.072650,0.504274,BULLISH_TREND,2,MOMENTUM,1,85,-0.125964,-0.454000,-0.678903,0,SL,-20.000000,9
R_100_1764468600040_504,R_100,1761267060,2025-10-24T00:51:00.000Z,0,5,51,1,CALL,1,893.020000,893.700000,893.710000,892.370000,893.020000,28.520000,30.550000,906.112818,899.419000,892.725182,45.120000,46.300000,21.852124,890.414000,890.070000,0.014885,1.488476,-0.955957,1.466128,0.033014,-2.030000,-1.180000,-16.600000,0.038649,0.292673,1.657538,0.507463,0.007463,0.485075,BULLISH_TREND,2,MOMENTUM,1,85,-0.104033,-0.458128,-1.004346,1,TP,32.000000,23
R_100_1764468600040_505,R_100,1761272760,2025-10-24T02:26:00.000Z,2,5,26,1,CALL,1,901.170000,900.090000,901.580000,899.660000,901.170000,35.670000,26.480000,908.881614,904.211000,899.540386,40.950000,45.320000,18.704024,898.689000,897.655000,0.010331,1.033081,-0.651092,0.855734,0.180833,9.190000,-4.370000,-5.280000,0.115189,0.276069,1.688470,0.562500,0.213542,0.223958,RANGE,1,MEAN_REVERSION,0,80,0.170068,-0.284374,-0.432006,0,SL,-20.000000,3
R_100_1764468600040_506,R_100,1761280620,2025-10-24T04:37:00.000Z,4,5,37,1,PUT,0,896.420000,897.870000,897.950000,895.040000,896.420000,57.440000,64.400000,899.543436,894.645500,889.747564,51.670000,55.610000,17.498002,898.002000,897.927500,0.010949,1.094945,0.362295,0.348434,0.744343,-6.960000,-3.940000,5.770000,0.008297,-0.176169,1.747711,0.498282,0.027491,0.474227,RANGE,1,MEAN_REVERSION,0,80,-0.158157,-0.119221,0.468484,0,SL,-20.000000,23
R_100_1764468600040_507,R_100,1761303600,2025-10-24T11:00:00.000Z,11,5,0,1,PUT,0,864.290000,863.490000,864.290000,862.840000,864.290000,70.010000,68.320000,863.793821,860.961000,858.128179,57.590000,52.940000,48.806456,870.178500,871.443000,0.006581,0.658060,1.175154,-0.057409,0.712934,1.690000,4.650000,12.420000,-0.145104,-0.676700,1.554392,0.551724,0,0.448276,BEARISH_TREND,0,MOMENTUM,1,85,0.064835,0.460288,0.507018,0,SL,-20.000000,8
R_100_1764468600040_508,R_100,1761314340,2025-10-24T13:59:00.000Z,13,5,59,1,PUT,0,853.520000,851.960000,854.530000,851.960000,853.520000,70.630000,66.090000,851.919531,848.891500,845.863469,57.700000,48.530000,42.483000,855.806000,856.530500,0.007134,0.713408,1.528551,-0.187514,0.897053,4.540000,9.170000,12.930000,-0.084585,-0.267117,1.788175,0.607004,0.392996,0,BEARISH_TREND,0,MOMENTUM,1,85,0.217220,0.608232,0.650943,0,SL,-20.000000,21
R_100_1764468600040_509,R_100,1761328380,2025-10-24T17:53:00.000Z,17,5,53,1,CALL,1,840.930000,840.060000,840.930000,839.650000,840.930000,33.560000,29.800000,853.922727,846.691500,839.460273,41.710000,40.040000,25.570640,850.406000,850.269500,0.017081,1.708114,-0.796753,1.545043,0.174774,3.760000,1.670000,-8.150000,0.016054,-1.114291,1.701733,0.679688,0,0.320312,RANGE,1,MEAN_REVERSION,0,80,0.090458,-0.518153,-1.071714,0,TIMEOUT,10.274339,30
R_100_1764468600040_510,R_100,1761332100,2025-10-24T18:55:00.000Z,18,5,55,1,PUT,0,849.680000,847.140000,849.780000,847.140000,849.680000,72.440000,66.290000,848.695660,843.154500,837.613340,55.300000,54.040000,23.838388,849.835000,850.117000,0.013144,1.314388,1.177641,-0.115848,1.420142,6.150000,1.260000,17.140000,-0.033172,-0.018239,1.723215,0.962121,0.037879,0,BEARISH_TREND,0,MOMENTUM,1,85,0.301016,0.785235,1.158402,0,SL,-20.000000,11
R_100_1764468600040_511,R_100,1761333060,2025-10-24T19:11:00.000Z,19,5,11,1,PUT,0,854.410000,853.730000,855,853.630000,854.410000,70.730000,69.270000,855.848299,850.412000,844.975701,58,65.060000,22.632131,849.574000,849.835000,0.012785,1.278509,0.735427,0.168338,1.104189,1.460000,-7.060000,12.730000,-0.030712,0.569226,1.622239,0.496350,0.430657,0.072993,BEARISH_TREND,0,MOMENTUM,1,85,0.071445,0.049181,0.561414,1,TP,32.000000,15
R_100_1764468600040_512,R_100,1761341520,2025-10-24T21:32:00.000Z,21,5,32,1,PUT,0,852.820000,854.740000,854.880000,852.080000,852.820000,67.810000,79.410000,855.566496,848.307000,841.047504,68.600000,68.310000,18.917303,844.513000,844.120500,0.017115,1.711526,0.621668,0.322049,1.380420,-11.600000,0.290000,-0.790000,0.046498,0.983644,1.820255,0.685714,0.050000,0.264286,RANGE,1,MEAN_REVERSION,0,80,-0.242136,0.187966,0.927833,0,SL,-20.000000,18
R_100_1764468600040_513,R_100,1761378420,2025-10-25T07:47:00.000Z,7,6,47,1,PUT,0,875.730000,877.600000,877.600000,875.730000,875.730000,46.740000,54.820000,880.422484,875.905000,871.387516,41.170000,47.510000,19.078969,879.671500,880.372500,0.010315,1.031501,-0.038738,0.535837,0.495870,-8.080000,-6.340000,5.570000,-0.079625,-0.448065,1.813586,1,0,0,RANGE,1,MEAN_REVERSION,0,80,-0.227861,-0.169855,0.364449,1,TP,32.000000,13
R_100_1764468600040_514,R_100,1761385440,2025-10-25T09:44:00.000Z,9,6,44,1,PUT,0,856,854.280000,856.200000,853.910000,856,74.340000,69.890000,856.047335,850.247000,844.446665,46.230000,39.970000,30.638329,870.600500,871.940500,0.013644,1.364388,0.991839,0.005530,1.349689,4.450000,6.260000,28.110000,-0.153680,-1.677061,1.582701,0.751092,0.087336,0.161572,BEARISH_TREND,0,MOMENTUM,1,85,0.202512,0.359936,1.146166,0,TIMEOUT,23.037383,30
R_100_1764468600040_515,R_100,1761403260,2025-10-25T14:41:00.000Z,14,6,41,1,PUT,0,835.790000,834.650000,835.960000,834.220000,835.790000,72.090000,69.250000,834.614443,831.012500,827.410557,60.210000,54.490000,47.427245,837.705500,838.662000,0.008669,0.866881,1.326367,-0.140652,1.002578,2.840000,5.720000,11.880000,-0.114051,-0.228660,1.575364,0.655172,0.097701,0.247126,BEARISH_TREND,0,MOMENTUM,1,85,0.140184,0.635754,0.752215,0,SL,-20.000000,5
R_100_1764468600040_516,R_100,1761415980,2025-10-25T18:13:00.000Z,18,6,13,1,CALL,1,843.320000,845.390000,845.390000,842.910000,843.320000,26.750000,34.160000,854.446672,849.552500,844.658328,45.310000,53.600000,21.354732,839.691500,839.092500,0.011522,1.152176,-1.273454,1.319389,-0.158698,-7.410000,-8.290000,-18.560000,0.071387,0.432123,1.486888,0.834677,0,0.165323,BULLISH_TREND,2,MOMENTUM,1,85,-0.287319,-0.508477,-0.954842,0,TIMEOUT,-0.616611,30
R_100_1764468600040_517,R_100,1761424980,2025-10-25T20:43:00.000Z,20,6,43,1,CALL,1,848.730000,849.070000,849.380000,848.230000,848.730000,29.930000,31.300000,858.402849,853.294000,848.185151,46.840000,49.650000,30.811632,848.497500,847.889500,0.011974,1.197442,-0.893352,1.139685,0.064196,-1.370000,-2.810000,-16.910000,0.071707,0.027401,1.507204,0.295652,0.269565,0.434783,BULLISH_TREND,2,MOMENTUM,1,85,-0.060054,-0.415361,-0.993876,0,TIMEOUT,-8.813168,30
R_100_1764468600040_518,R_100,1761432360,2025-10-25T22:46:00.000Z,22,6,46,0,PUT,0,844.300000,843.130000,844.300000,842.550000,844.300000,71.150000,67.630000,844.405098,839.005500,833.605902,52.780000,51.480000,24.230277,846.272000,846.881000,0.012871,1.287142,0.980536,0.012448,1.266623,3.520000,1.300000,18.370000,-0.071911,-0.233022,1.587878,0.668571,0,0.331429,BEARISH_TREND,0,MOMENTUM,1,85,0.157775,0.449722,1.006113,0,TIMEOUT,9.048916,30
R_100_1764468600040_519,R_100,1761442260,2025-10-26T01:31:00.000Z,1,0,31,1,PUT,0,842.740000,843.470000,843.830000,842.490000,842.740000,60.200000,65.480000,844.588096,840.146000,835.703904,53.120000,58.100000,14.631909,841.760500,841.936000,0.010575,1.057458,0.583959,0.219296,0.834907,-5.280000,-4.980000,7.080000,-0.020845,0.116363,1.500487,0.544776,0.268657,0.186567,RANGE,1,MEAN_REVERSION,0,80,-0.103128,0.086697,0.346499,0,SL,-20.000000,13
R_100_1764468600040_520,R_100,1761443700,2025-10-26T01:55:00.000Z,1,0,55,1,PUT,0,847.700000,848.940000,848.980000,847.220000,847.700000,57.740000,64.270000,850.577967,846.199000,841.820033,57.380000,63.760000,15.841817,841.545500,841.760500,0.010350,1.034973,0.342775,0.339503,0.693638,-6.530000,-6.380000,0.360000,-0.025542,0.731333,1.652901,0.704545,0.022727,0.272727,RANGE,1,MEAN_REVERSION,0,80,-0.168408,0.186735,0.526528,1,TP,32.000000,18
R_100_1764468600040_521,R_100,1761461760,2025-10-26T06:56:00.000Z,6,0,56,1,CALL,1,845.800000,844.590000,845.800000,844.590000,845.800000,34.580000,28.410000,857.245778,850.140000,843.034222,44.070000,35.500000,15.740632,849.612500,849.563500,0.016717,1.671672,-0.610771,1.353249,0.327001,6.170000,8.570000,-9.490000,0.005768,-0.448734,1.693355,1,0,0,RANGE,1,MEAN_REVERSION,0,80,0.156309,-0.119271,-0.621556,1,TP,32.000000,12
R_100_1764468600040_522,R_100,1761475740,2025-10-26T10:49:00.000Z,10,0,49,1,PUT,0,850.690000,850.570000,851.590000,850.570000,850.690000,62.760000,61.740000,852.205716,846.787000,841.368284,60.810000,54.840000,17.895337,848.311000,848.345500,0.012798,1.279830,0.720281,0.178175,1.095783,1.020000,5.970000,1.950000,-0.004067,0.280440,1.806766,0.117647,0.882353,0,RANGE,1,MEAN_REVERSION,0,80,0.054103,0.402464,0.661460,0,SL,-20.000000,30
R_100_1764468600040_523,R_100,1761483120,2025-10-26T12:52:00.000Z,12,0,52,1,CALL,1,846.930000,845.590000,847.020000,844.780000,846.930000,35.960000,31.480000,858.383776,851.104000,843.824224,41.020000,40.650000,16.804043,848.667500,848.586500,0.017107,1.710667,-0.573369,1.352388,0.366710,4.480000,0.370000,-5.060000,0.009545,-0.204733,1.849008,0.598214,0.040179,0.361607,RANGE,1,MEAN_REVERSION,0,80,0.120580,-0.169737,-1.030675,1,TP,32.000000,17
R_100_1764468600041_524,R_100,1761489840,2025-10-26T14:44:00.000Z,14,0,44,1,CALL,1,840.550000,839.700000,840.550000,839.310000,840.550000,28.180000,23.680000,858.976760,848.230000,837.483240,37.350000,39.860000,13.313449,849.587000,849.801500,0.025339,2.533926,-0.714634,2.192226,0.364852,4.500000,-2.510000,-9.170000,-0.025241,-1.063693,1.653994,0.685484,0,0.314516,RANGE,1,MEAN_REVERSION,0,80,0.109572,-0.275250,-1.588770,0,SL,-20.000000,23
R_100_1764468600041_525,R_100,1761497520,2025-10-26T16:52:00.000Z,16,0,52,1,PUT,0,846.750000,844.430000,846.940000,844.430000,846.750000,70.090000,64.670000,844.774678,841.501500,838.228322,67.570000,53.960000,22.880473,845.424000,845.757000,0.007779,0.777937,1.603488,-0.233283,1.006398,5.420000,13.610000,2.520000,-0.039373,0.156844,1.825968,0.924303,0.075697,0,BEARISH_TREND,0,MOMENTUM,1,85,0.267617,0.610734,0.746002,0,SL,-20.000000,3
R_100_1764468600041_526,R_100,1761498000,2025-10-26T17:00:00.000Z,17,0,0,1,PUT,0,851.380000,851.990000,851.990000,851.080000,851.380000,72.570000,78.430000,854.284415,845.544000,836.803585,74.960000,71.130000,24.059785,845.200500,845.424000,0.020674,2.067406,0.667703,0.341142,1.712093,-5.860000,3.830000,-2.390000,-0.026436,0.731128,1.632774,0.670330,0,0.329670,BEARISH_TREND,0,MOMENTUM,1,85,-0.123177,0.056411,1.266756,0,SL,-20.000000,3
R_100_1764468600041_527,R_100,1761509160,2025-10-26T20:06:00.000Z,20,0,6,1,CALL,1,841.240000,842.100000,843.580000,841.240000,841.240000,28.200000,31.390000,854.705527,847.427500,840.149473,36.750000,38.550000,20.673842,847.852500,847.666000,0.017177,1.717675,-0.850162,1.600676,0.129633,-3.190000,-1.800000,-8.550000,0.022002,-0.779912,1.675772,0.367521,0.632479,0,BULLISH_TREND,2,MOMENTUM,1,85,-0.157850,-0.523845,-1.313875,0,TIMEOUT,-15.358281,30
R_100_1764468600041_528,R_100,1761513600,2025-10-26T21:20:00.000Z,21,0,20,1,CALL,1,833.770000,831.350000,833.970000,831.160000,833.770000,35.860000,26.230000,848.178748,839.935500,831.692252,41.500000,34.520000,17.991746,847.966500,848.392500,0.019628,1.962829,-0.747945,1.728144,0.249199,9.630000,6.980000,-5.640000,-0.050213,-1.674182,1.798635,0.861210,0.071174,0.067616,RANGE,1,MEAN_REVERSION,0,80,0.285061,-0.526140,-1.227299,0,TIMEOUT,23.027933,30
R_100_1764468600041_529,R_100,1761516660,2025-10-26T22:11:00.000Z,22,0,11,0,CALL,1,830.560000,831.180000,831.420000,830.180000,830.560000,29.060000,30.730000,842.013124,836.423500,830.833876,38.260000,38.480000,18.670448,845.825500,846.883500,0.013366,1.336553,-1.048997,1.378964,-0.032975,-1.670000,-0.220000,-9.200000,-0.124929,-1.804805,1.630123,0.500000,0.193548,0.306452,RANGE,1,MEAN_REVERSION,0,80,-0.084210,-0.637644,-0.742139,0,SL,-20.000000,20
R_100_1764468600041_530,R_100,1761519420,2025-10-26T22:57:00.000Z,22,0,57,0,PUT,0,834.820000,832.760000,834.820000,832.760000,834.820000,71.240000,64.530000,834.151379,829.616500,825.081621,51.930000,41.180000,20.309934,842.719500,843.603000,0.010932,1.093247,1.147440,-0.080092,1.166524,6.710000,10.750000,19.310000,-0.104729,-0.937382,1.584685,1,0,0,BEARISH_TREND,0,MOMENTUM,1,85,0.265430,0.457269,1.038439,1,TP,32.000000,13
R_100_1764468600041_531,R_100,1761522540,2025-10-26T23:49:00.000Z,23,0,49,0,PUT,0,836.990000,836.980000,837.790000,836.680000,836.990000,68.390000,68.120000,837.188772,831.588500,825.988228,56.830000,47.490000,18.894017,837.787500,838.805000,0.013469,1.346885,0.964507,0.023748,1.314445,0.270000,9.340000,11.560000,-0.121304,-0.095191,1.592196,0.009009,0.720721,0.270270,RANGE,1,MEAN_REVERSION,0,80,0.014339,0.696583,0.839739,0,SL,-20.000000,23
R_100_1764468600041_532,R_100,1761531960,2025-10-27T02:26:00.000Z,2,1,26,1,CALL,1,847.930000,849.550000,849.700000,847.840000,847.930000,27.070000,31.090000,858.576969,853.995500,849.414031,44.180000,55.310000,27.392199,840.166500,839.474500,0.010729,1.072949,-1.323920,1.255642,-0.175018,-4.020000,-11.130000,-17.110000,0.082433,0.924043,1.621769,0.870968,0.080645,0.048387,BULLISH_TREND,2,MOMENTUM,1,85,-0.205960,-0.638637,-0.561732,0,SL,-20.000000,13
